step,loss,norm,lr,token_per_sec,time
325,2.1849,0.7835,0.000500465254771339,1614.8022458094335,20.29226803779602
326,2.2643,0.7814,0.0004996416940333826,1316.7939421192225,24.88468313217163
327,2.2431,0.7610,0.0004988155172106474,1491.1503175483244,21.97498106956482
328,2.2658,0.6103,0.0004979867370438021,1408.7056754082282,23.26106905937195
329,2.3247,0.6515,0.0004971553663136621,1253.719691428628,26.136623859405518
330,2.2169,0.6429,0.0004963214178409926,1333.0899417433125,24.58048701286316
331,2.2706,0.7169,0.0004954849044863106,1546.9506934188373,21.18231701850891
332,2.2747,0.6976,0.000494645839149687,1565.585327783938,20.930191040039062
333,2.2172,0.6838,0.0004938042347705469,1318.082449638826,24.86035680770874
334,2.1602,0.6054,0.0004929601043274713,1404.5742712266856,23.32948899269104
335,2.1694,0.6803,0.0004921134608379958,1400.895600192115,23.390750885009766
336,2.1964,0.7286,0.0004912643173584101,1514.5406928302846,21.635602235794067
337,2.1736,0.6818,0.0004904126869835574,1499.0452345470126,21.859246969223022
338,2.1872,0.6724,0.0004895585828466314,1308.9734678562709,25.03335690498352
339,2.1439,0.7243,0.0004887020181189747,1306.5844397461299,25.079129219055176
340,2.2219,0.8488,0.00048784300600987474,1309.872086376124,25.016183137893677
341,2.1625,0.8310,0.0004869815597663611,1390.621550866271,23.56356406211853
342,2.1691,0.6834,0.00048611769267300044,1516.5760795620583,21.606565237045288
343,2.1868,0.7293,0.0004852514180516921,1446.8863694865342,22.647251844406128
344,2.0714,0.6290,0.0004843827492614621,1269.7585480119142,25.80648112297058
345,2.0469,0.6195,0.0004835116996982581,1486.7245217054292,22.040397882461548
346,2.1392,0.6580,0.0004826382827947417,1346.0359470529438,24.344074964523315
347,2.0643,0.6738,0.0004817625120200821,1445.4309785203682,22.670055150985718
348,2.1028,0.7567,0.00048088440087974796,1424.476478075317,23.003538846969604
349,2.0556,0.7206,0.0004800039629152994,1431.1169050961614,22.896801710128784
350,2.0881,0.8058,0.0004791212117041789,1395.331578008274,23.484023809432983
351,2.0898,0.6911,0.00047823616085950236,1563.3789242926966,20.95972990989685
352,2.1470,0.7668,0.0004773488240298484,32.702711492041345,1001.9964249134064
353,2.1250,0.7639,0.0004764592148990488,52.5439673068579,623.6301078796387
354,2.0589,0.9294,0.00047556734718597673,1300.1841506912797,25.20258378982544
355,1.9892,0.9210,0.00047467323464433575,1416.5302617754253,23.132580280303955
356,1.9984,0.8826,0.00047377689106244727,1408.7597796184364,23.260175704956055
357,1.9849,0.7178,0.00047287833026303814,1404.2436565614403,23.334981679916382
358,1.9803,0.7985,0.00047197756610302746,1387.5782859427084,23.615244150161743
359,1.9987,0.9087,0.0004710746124733128,1479.861609834229,22.142611026763916
360,1.9906,0.9770,0.00047016948329855633,1624.5730155681829,20.170222997665405
361,1.9541,0.8521,0.0004692621925369694,1539.24549822141,21.288352012634277
362,2.0320,0.7765,0.000468352754180098,1430.2207176207905,22.91114902496338
363,2.0376,0.8035,0.00046744118225260675,1423.6816060178933,23.016382217407227
364,2.0032,0.7903,0.0004665274908120623,1464.0510829037914,22.38173270225525
365,2.0046,0.7545,0.00046561169394871706,1491.2186740191771,21.973973751068115
366,1.9164,0.7623,0.00046469380578529143,1437.9816713904158,22.787494897842407
367,1.8670,0.9924,0.0004637738404767565,1383.9130012336393,23.677788972854614
368,1.8858,1.4709,0.00046285181221011526,1389.9665563247581,23.574667930603027
369,1.8788,0.8382,0.0004619277352041843,1401.1828980491805,23.38595485687256
370,1.8792,0.9465,0.000461001623709374,1532.714292319435,21.379065990447998
371,1.8684,0.9081,0.0004600734920074695,1524.1708733652106,21.498901844024658
372,1.8726,1.0308,0.0004591433544114097,1419.8371738082883,23.078702688217163
373,1.9408,1.0016,0.00045821122526506683,1443.851785846785,22.694850206375122
374,1.9401,0.9741,0.00045727711894302564,1436.0853706591315,22.817584991455078
375,1.8859,0.8914,0.00045634104985036117,1538.188695511819,21.302978038787842
376,1.8022,0.8192,0.0004554030324224166,1336.630303399981,24.515380144119263
377,1.8078,0.7976,0.0004544630811245812,1360.9489256160196,24.07731795310974
378,1.7836,1.0461,0.00045352121045206666,1512.9713398400036,21.65804409980774
379,1.8102,1.0648,0.00045257743492968397,1420.458777076345,23.06860327720642
380,1.8054,1.0487,0.0004516317691116192,1465.9765204537014,22.352336168289185
381,1.7472,0.9282,0.00045068422758120906,32.73839712702904,1000.9042248725891
382,1.7412,0.9421,0.000449734824950716,1355.5315425636397,24.173542976379395
383,1.8230,1.1056,0.0004487835758611033,35.34752355280344,927.0239243507385
384,1.8213,0.9564,0.00044783049498180855,1478.0078465349884,22.170382976531982
385,1.8301,0.9304,0.000446875597010518,33.33228380270307,983.0709528923035
386,1.7750,0.8286,0.0004459188966729395,1114.9829980591085,29.38878893852234
387,1.6296,0.7843,0.0004449604087225758,33.189225709180555,987.3083598613739
388,1.6488,0.8067,0.0004440001479404968,1379.0966813035923,23.760480642318726
389,1.6549,0.8423,0.0004430381291351117,1217.0035235283,26.925148010253906
390,1.6549,0.8049,0.0004420743671419406,32.04085259208526,1022.6943838596344
391,1.6826,0.9877,0.0004411088768233855,1672.1146680344111,19.596742153167725
392,1.6513,0.9844,0.00044014167306850155,1554.1947443233491,21.083586931228638
393,1.6956,1.0228,0.0004391727707927672,1368.400320198555,23.946208953857422
394,1.6733,1.0675,0.0004382021849378541,32.399263746207296,1011.381007194519
395,1.6939,0.9583,0.00043722993047139684,1147.9142973555483,28.545685052871704
396,1.7221,0.8582,0.000436256022386762,1205.919176793151,27.1726336479187
397,1.6240,0.9335,0.0004352804757028169,32.92188071739153,995.3258831501007
398,1.5592,0.8592,0.00043430330546369837,1143.1931762226486,28.663572072982788
399,1.5560,0.9112,0.00043332452673858023,33.33863495536248,982.8836736679077
400,1.5279,0.8935,0.0004323441546214413,1284.7998381498846,25.504361867904663
401,1.5340,1.1266,0.00043136220423083235,29.954291572000884,1093.9333992004395
402,1.5483,1.1275,0.0004303786907096432,1534.2021400161889,21.358332872390747
403,1.5598,1.0003,0.000429393629224869,34.777831951433775,942.2093949317932
404,1.5442,1.2026,0.0004284070349673762,33.4594188501664,979.3355989456177
405,1.5637,1.1799,0.00042741892315166914,1624.0419771727252,20.176818370819092
406,1.5623,0.9340,0.0004264293090156541,1565.4003597373,20.932664155960083
407,1.5351,1.0022,0.00042543820782040524,32.5207549142344,1007.6026859283447
408,1.5454,1.0193,0.00042444563484992916,1239.538694658593,26.435641050338745
409,1.4374,1.0443,0.0004234516054109289,1265.3169954108434,25.89706778526306
410,1.4251,0.9847,0.00042245613483256805,32.02933455228749,1023.0621540546417
411,1.4380,1.1007,0.0004214592384662345,1343.4650253382033,24.390661001205444
412,1.4270,1.2438,0.00042046093168530323,1372.70677466614,23.871084928512573
413,1.4374,1.1722,0.00041946122988489995,1533.7151291492492,21.36511492729187
414,1.4581,1.0846,0.00041846014848166295,34.69057997486172,944.5791919231415
415,1.4798,0.9910,0.0004174577029135061,31.651978518062354,1035.2591381072998
416,1.4567,1.0196,0.0004164539086393799,1238.9575487579123,26.44804096221924
417,1.4127,1.0378,0.00041544878113903395,1246.1241108083323,26.295936107635498
418,1.4129,1.0102,0.0004144423359127777,901.4978784137982,36.34839391708374
419,1.3431,1.2583,0.0004134345884812415,1012.4004938937362,32.36663770675659
420,1.3233,0.9183,0.00041242555438513747,1169.2481007251613,28.024847745895386
421,1.3220,1.1256,0.00041141524918501956,1333.1537171017153,24.57931113243103
422,1.3658,1.1062,0.0004104036884610437,1148.7483610276795,28.524959087371826
423,1.3426,1.1692,0.0004093908878127277,1139.2147661394513,28.76367211341858
424,1.3182,1.1533,0.0004083768628587105,1139.4371594543852,28.758058071136475
425,1.3391,1.0820,0.00040736162923651117,1020.0409399339153,32.12420082092285
426,1.3351,0.9606,0.0004063452026022881,33.290804919874596,984.2958161830902
427,1.2932,0.9355,0.0004053275986305975,1170.713236081224,27.98977494239807
428,1.3170,1.0860,0.00040430883301415123,1441.7874006396721,22.72734522819519
429,1.3188,1.0559,0.00040328892146357565,1361.9556828890757,24.05952000617981
430,1.2128,1.0050,0.0004022678797071682,1115.5602380005503,29.373581886291504
431,1.1917,1.0308,0.00040124572349065605,98.45622809402538,332.8179500102997
432,1.1968,1.0327,0.0004002224685769527,100.70605430071788,325.3826220035553
433,1.2478,1.1341,0.0003991981307459144,1331.7851549456714,24.60456919670105
434,1.2192,0.9986,0.000398172725794098,100.60282549842239,325.7164978981018
435,1.2263,1.1883,0.0003971462695345161,1291.317285875433,25.375638008117676
436,1.2427,1.0198,0.00039611877779639423,100.04292836019042,327.53939270973206
437,1.2198,0.9745,0.0003950902664249258,1424.590538237912,23.001697063446045
438,1.2022,1.0747,0.00039406075128102866,100.81104502199807,325.0437488555908
439,1.2696,1.1436,0.0003930302482410998,1365.7931506820182,23.991919994354248
440,1.1912,1.1167,0.000391998773196771,100.32011138163132,326.6344060897827
441,1.1421,0.9786,0.0003909663420546633,101.39465176144493,323.1728639602661
442,1.1070,1.0009,0.0003899329707361422,1431.1876477068959,22.89566993713379
443,1.1065,1.0091,0.0003888986751770718,1626.3691913156051,20.14794683456421
444,1.1014,1.0327,0.0003878634713275689,101.80210796498558,321.87938594818115
445,1.1469,1.1808,0.0003868273751517578,1553.4865744518122,21.09319806098938
446,1.1255,1.2316,0.0003857904026275229,100.87673202893299,324.832093000412
447,1.1249,1.0708,0.0003847525697462636,1588.9211567711563,20.622797966003418
448,1.1211,1.1058,0.00038371389251264657,102.10000848348774,320.9402279853821
449,1.1009,1.0643,0.00038267438694435986,1486.1841079514224,22.048412322998047
450,1.0849,1.0151,0.0003816340690718651,100.50261339826234,326.04127287864685
451,1.0658,1.1184,0.00038059295493815087,1285.9530997806153,25.481489181518555
452,1.0227,1.0924,0.000379551060598485,99.96413510015711,327.7975642681122
453,1.0178,1.1191,0.0003785084021201671,101.14861833144028,323.958948135376
454,1.0176,1.3668,0.00037746499558228083,1266.1274462233284,25.880491018295288
455,1.0172,1.1951,0.0003764208570754456,97.60797809940392,335.7102630138397
456,1.0311,1.0773,0.0003753760027015691,936.1434643699408,35.00318193435669
457,1.0121,1.0750,0.00037433044857359805,98.55231941760115,332.49344301223755
458,1.0138,1.1574,0.0003732842108152707,1075.9214475230465,30.45575499534607
459,0.9979,1.1412,0.00037223730556086733,98.86812021730998,331.43140506744385
460,1.0107,1.0574,0.00037118974895496224,99.24291210700177,330.17975091934204
461,1.0085,1.1060,0.0003701415571521742,1275.9603340794843,25.68104910850525
462,0.9597,1.0837,0.0003690927463169173,101.43500350182218,323.04430294036865
463,0.9070,1.1594,0.0003680433326231523,1271.838370691572,25.764280080795288
464,0.9260,1.1901,0.0003669933322541363,100.51476675737538,326.00185084342957
465,0.9020,1.1965,0.0003659427614021741,1289.3061705299194,25.415220022201538
466,0.9372,1.0946,0.00036489163626836764,98.92714698361922,331.23365020751953
467,0.9549,1.1773,0.0003638399730623671,1101.270100632046,29.754734992980957
468,0.9547,1.1000,0.0003627877880021197,1195.2445174784448,27.415310859680176
469,0.9172,1.1871,0.000361735097313621,1379.0265528748382,23.761688947677612
470,0.9207,1.3035,0.0003606819172306635,1493.9377824959595,21.933979034423828
471,0.9459,1.1175,0.000359628263994587,1486.115714106529,22.049427032470703
472,0.9335,1.0449,0.0003585741538540278,1346.9120705310625,24.328239917755127
473,0.8295,1.0567,0.00035751960306466823,1239.9869745521953,26.42608404159546
474,0.8283,1.0887,0.00035646462788898616,1535.0609058480804,21.346384286880493
475,0.8446,1.0557,0.0003554092445960036,1295.92695065152,25.285375833511353
476,0.8289,1.0785,0.00035435346946103674,1330.2715316646622,24.632565021514893
477,0.8240,1.0193,0.00035329731876544403,1389.4308039943326,23.583758115768433
478,0.8271,1.1257,0.0003522408087963758,1623.8846500957413,20.178773164749146
479,0.8379,1.1700,0.00035118395584652284,1435.7140053891708,22.823487043380737
480,0.8674,1.1859,0.00035012677621386486,1531.7493464354475,21.392534017562866
481,0.8476,1.1130,0.00034906928620141963,1239.7029610842785,26.432138204574585
482,0.8576,1.2431,0.0003480115021169914,1329.2987507079001,24.650591135025024
483,0.8376,1.2477,0.0003469534402729192,1294.2848111045962,25.3174569606781
484,1.4301,1.0646,0.0003458951169858256,1247.3546352887065,26.269994974136353
485,0.8137,1.6446,0.00034483654857636495,1348.327999450776,24.30269193649292
486,0.7697,1.1755,0.00034377775136897146,1237.6425013777477,26.47614312171936
487,0.7582,1.0332,0.00034271874169160797,1122.177531143603,29.20037078857422
488,0.7718,1.2076,0.00034165953587551385,1300.0118034100826,25.20592498779297
489,0.7789,1.1339,0.000340600150254953,1198.0471636509933,27.351176977157593
490,0.7565,2694.2678,0.0003395406011669622,1282.3442254985903,25.55320119857788
491,0.8933,2.3076,0.000338480904951099,1325.9340824950102,24.713144063949585
492,0.8550,1.3361,0.00033742107794919025,1287.144451120069,25.45790410041809
493,0.8380,1.2962,0.00033636113650507913,1338.7201398264092,24.477109909057617
494,0.7789,1.3211,0.000335301096964374,1230.062632735164,26.639293909072876
495,0.7559,1.2409,0.0003342409756741959,1229.5660448886454,26.650052785873413
496,0.7353,1.1024,0.00033318078898292655,1191.6851466873359,27.497195959091187
497,0.7138,1.1700,0.00033212055323995633,1049.279103136821,31.22905993461609
498,0.7238,1.2415,0.0003310602847954319,1210.906170365452,27.060725927352905
499,0.7018,1.1315,0.0003300000000000043,1266.5774956881296,25.87129497528076
500,0.7286,1.1999,0.00032893971520457665,1288.4507340226792,25.432093858718872
501,0.7186,1.1537,0.00032787944676005223,1229.8821239925342,26.643203735351562
502,0.7341,1.1751,0.00032681921101708196,100.19627528999781,327.0381050109863
503,0.7164,1.3080,0.00032575902432581264,1377.9564438727868,23.780142068862915
504,0.7078,1.0684,0.00032469890303563455,101.65315145430341,322.3510489463806
505,0.6472,1.0992,0.0003236388634949294,1156.6753177729581,28.329471111297607
506,0.6379,1.0293,0.0003225789220508183,99.57753458041877,329.0702078342438
507,0.6520,1.1868,0.0003215190950489095,1201.0017209391656,27.283890962600708
508,0.6453,1.2462,0.0003204593988330464,1094.126390201495,29.949007987976074
509,0.6490,1.0397,0.00031939984974505557,99.9888076809752,327.7166790962219
510,0.6331,1.1584,0.0003183404641244947,1489.7774944654573,21.99523091316223
511,0.6181,1.1237,0.00031728125830840053,1397.2161767594396,23.452347993850708
512,0.6571,1.1022,0.0003162222486310371,100.84436932808975,324.9363372325897
513,0.6257,1.0598,0.00031516345142364367,1490.12292699191,21.990132093429565
514,0.6536,1.0572,0.0003141048830141829,101.5471156096862,322.68764901161194
515,0.6097,1.0672,0.0003130465597270893,1371.8235935611876,23.88645315170288
516,0.5558,1.0537,0.0003119884978830171,1444.3081150494331,22.687679767608643
517,0.5910,1.2019,0.0003109307137985889,1327.9714095936383,24.675230026245117
518,0.5563,1.1607,0.0003098732237861437,1483.5584758621935,22.08743405342102
519,0.5754,1.1117,0.0003088160441534857,99.83505304177822,328.2213912010193
520,0.5736,1.1129,0.0003077591912036327,1122.407657498354,29.1943838596344
521,0.5675,0.9978,0.0003067026812345645,1292.114784777813,25.359976053237915
522,0.5565,1.0640,0.0003056465305389718,100.86194080985682,324.8797290325165
523,0.5654,1.1786,0.0003045907554040049,1528.4614950604705,21.43855118751526
524,0.5786,1.1935,0.0003035353721110224,101.18021559356508,323.8577799797058
525,0.5859,1.1610,0.0003024803969353402,1316.2887973019629,24.894232988357544
526,0.5471,1.1407,0.00030142584614598067,100.04595311584116,327.5294899940491
527,0.5074,1.0953,0.00030037173600542145,1344.834523300135,24.3658230304718
528,0.5334,1.2012,0.000299318082769345,101.26814931935795,323.57656598091125
529,0.5042,1.0688,0.00029826490268638757,1328.0576280905343,24.673628091812134
530,0.5170,1.1445,0.00029721221199788885,1573.7261563271131,20.821919918060303
531,0.5027,1.2875,0.0002961600269376415,1551.9913550351798,21.1135196685791
532,0.5085,1.2788,0.0002951083637316408,1522.4779841848072,21.522807121276855
533,0.5136,1.0709,0.00029405723859783454,100.75577440219155,325.2220549583435
534,0.5287,1.1892,0.0002930066677458722,100.80840445598047,325.0522630214691
535,0.5261,1.1675,0.0002919566673768563,1086.4587128909252,30.160372972488403
536,0.5272,1.1319,0.00029090725368309116,100.80687738153844,325.0571870803833
537,0.4800,0.9699,0.00028985844284783435,1433.549125340627,22.857954025268555
538,0.4699,0.9798,0.0002888102510450462,1394.1870889765635,23.503301858901978
539,0.4368,1.2836,0.0002877626944391412,1436.834896586199,22.80568218231201
540,0.4446,1.0460,0.00028671578918473795,101.36959954942463,323.2527320384979
541,0.4512,1.0602,0.0002856695514264105,1617.0115602500284,20.264542818069458
542,0.4341,1.0731,0.00028462399729843954,101.70034411717438,322.2014663219452
543,0.4502,1.0752,0.00028357914292456287,1292.8237461172075,25.34606909751892
544,0.4826,1.3301,0.0002825350044177278,1480.9476580364963,22.126372814178467
545,0.4384,1.0147,0.0002814915978798414,1547.094353921488,21.180350065231323
546,0.4470,1.1136,0.0002804489394015237,101.86963041832479,321.6660339832306
547,0.4668,1.1258,0.00027940704506185775,1119.6934117924166,29.265153884887695
548,0.4369,1.0702,0.00027836593092814353,100.29831706016628,326.70538210868835
549,0.4015,0.9030,0.00027732561305564876,1470.9332217881417,22.277014017105103
550,0.4013,1.0086,0.00027628610748736194,1523.7756542567513,21.504477977752686
551,0.3960,1.1362,0.000275247430253745,101.24983595361049,323.63509225845337
552,0.4182,1.1938,0.0002742095973724856,1413.4973162321483,23.182215929031372
553,0.4095,1.0863,0.00027317262484825085,1218.1022313021633,26.900861978530884
554,0.4082,1.0435,0.00027213652867243956,1438.5979444954248,22.777733087539673
555,0.4053,0.9858,0.0002711013248229368,102.06380971629737,321.0540552139282
556,0.4188,1.0385,0.0002700670292638663,1473.2966378340761,22.241277933120728
557,0.3969,1.0548,0.0002690336579453453,1423.3123970190327,23.022352695465088
558,0.4112,1.0641,0.00026800122680323757,1225.0246769124337,26.748848915100098
559,0.3484,0.8921,0.0002669697517589087,99.43739700547034,329.53396797180176
560,0.3546,0.9851,0.0002659392487189799,1259.1541632732276,26.023818969726562
561,0.3557,1.0080,0.0002649097335750827,99.52835631750776,329.23280572891235
562,0.3532,0.9309,0.00026388122220361433,1225.7462747963564,26.733101844787598
563,0.3625,0.9396,0.0002628537304654923,1304.442447848551,25.12031102180481
564,0.3640,0.9623,0.0002618272742059105,100.3889259577431,326.41050481796265
565,0.3900,1.0391,0.00026080186925409396,1323.1260480274923,24.765592098236084
566,0.3580,1.0118,0.00025977753142305583,101.36431302854537,323.2695908546448
567,0.3811,1.1298,0.00025875427650935234,1606.4796404039064,20.397395133972168
568,0.3871,1.0919,0.00025773212029284035,101.6379207817187,322.39935398101807
569,0.3592,0.9785,0.00025671107853643296,1303.5404678323237,25.13769292831421
570,0.3308,0.9419,0.00025569116698585727,100.2469670174639,326.8727321624756
571,0.3411,0.9121,0.0002546724013694111,1272.0445567726258,25.760103940963745
572,0.3257,0.9224,0.0002536547973977204,377.7725583368872,86.74002194404602
573,0.3221,0.9173,0.00025263837076349745,1380.5113155128497,23.736132860183716
574,0.3290,0.9170,0.0002516231371412981,1274.732774752382,25.705779790878296
575,0.3357,0.9178,0.0002506091121872809,1363.7081812933652,24.02860116958618
576,0.3286,0.9160,0.0002495963115389649,1469.564859451314,22.297756910324097
577,0.3268,0.9058,0.00024858475081498916,1313.4850959687647,24.947371006011963
578,0.3316,0.8955,0.00024757444561487115,1558.1917626467684,21.02950406074524
579,0.3255,1.0004,0.00024656541151876716,1654.102462558978,19.810139179229736
580,0.3212,0.8654,0.00024555766408723093,1389.195202101291,23.58775782585144
581,0.2730,0.7721,0.00024455121886097456,1363.5730866601841,24.03098177909851
582,0.2896,0.8385,0.00024354609136062865,1497.2997247993571,21.884729862213135
583,0.2903,0.8842,0.00024254229708650245,1429.4314211429285,22.923799991607666
584,0.2942,0.8844,0.00024153985151834556,1585.4074575716863,20.668503761291504
585,0.2975,0.9540,0.00024053877011510859,1472.623775265443,22.251440286636353
586,0.2960,0.8808,0.00023953906831470536,1470.0486271915245,22.290419101715088
587,0.2943,0.8117,0.00023854076153377409,1540.7746109620984,21.26722478866577
588,0.3047,0.9255,0.00023754386516744054,1492.4055802451167,21.95649790763855
589,0.3073,0.9175,0.00023654839458907962,1464.3978868398588,22.376432180404663
590,0.2980,0.8760,0.00023555436515007932,1556.6803004311655,21.049922704696655
591,0.2734,0.8224,0.00023456179217960332,1418.7751637676336,23.095978021621704
592,0.2605,0.9139,0.00023357069098435445,1523.6570507883305,21.506151914596558
593,0.2579,0.8407,0.00023258107684833945,1365.4920703193236,23.997210025787354
594,0.2608,0.9208,0.00023159296503263226,1566.3788519192121,20.91958785057068
595,0.2851,0.9589,0.00023060637077513968,1514.3481666760874,21.638352870941162
596,0.2767,0.8945,0.00022962130929036535,1569.7148338655945,20.875129222869873
597,0.2778,0.9125,0.00022863779576917623,1544.0474279618422,21.222146034240723
598,0.2673,0.8145,0.0002276558453785673,1319.472001654652,24.834176063537598
599,0.2735,0.8996,0.00022667547326142844,100.3226925964319,326.62600207328796
600,0.2711,0.9090,0.0002256966945363103,1508.8559559539813,21.717116117477417
601,0.2862,0.8984,0.00022471952429719172,98.95877594913142,331.12778210639954
602,0.2468,0.8182,0.00022374397761324672,1051.1802438775092,31.172579765319824
603,0.2345,0.8082,0.00022277006952861175,98.72491234320755,331.912171125412
604,0.2360,0.8462,0.0002217978150621545,100.18724169414435,327.06759309768677
605,0.2354,0.7337,0.00022082722920724134,1255.3054478707563,26.103606939315796
606,0.2578,0.8356,0.00021985832693150706,100.08126171863631,327.41393780708313
607,0.2478,0.8658,0.0002188911231766231,1031.6329602725284,31.763234853744507
608,0.2410,0.8293,0.00021792563285806806,205.67616741512046,159.31841015815735
609,0.2446,0.7855,0.0002169618708648968,1084.2374543229741,30.222162008285522
610,0.2478,0.7553,0.00021599985205951176,1271.7818448168935,25.765425205230713
611,0.2523,0.7910,0.0002150395912774328,1334.4458085334147,24.555511951446533
612,0.2224,0.7868,0.00021408110332706915,1349.1200043725014,24.288424968719482
613,0.2074,0.7374,0.0002131244029894906,1159.775776033576,28.253737211227417
614,0.2232,0.7671,0.00021216950501820004,1286.0924583063177,25.47872805595398
615,0.2149,0.8167,0.00021121642413890525,1261.7768354039797,25.969727039337158
616,0.2051,0.7216,0.0002102651750492925,1560.5357473557863,20.99791693687439
617,0.2318,0.8210,0.00020931577241879964,1577.4881529611373,20.772263765335083
618,0.2316,0.8974,0.00020836823088838944,1292.824767640869,25.346049070358276
619,0.2399,0.8161,0.00020742256507032467,1367.550578383573,23.961088180541992
620,0.2276,0.8687,0.00020647878954794193,1512.3238271767343,21.667317152023315
621,0.2343,1.0956,0.00020553691887542747,1499.2247961801243,21.856628894805908
622,0.2333,0.8319,0.00020459696757759197,1565.6812259459368,20.928909063339233
623,0.2229,0.7375,0.00020365895014964747,1362.1797725467545,24.055562019348145
624,0.1927,0.7100,0.00020272288105698284,1553.6823492823667,21.090540170669556
625,0.2144,0.7977,0.0002017887747349416,1538.0558581064627,21.30481791496277
626,0.2076,0.8163,0.00020085664558859887,1456.9709080426192,22.49049711227417
627,0.2083,0.7395,0.000199926507992539,1322.3291453549632,24.780517101287842
628,0.2023,0.6945,0.00019899837629063454,1370.0344828063999,23.917646169662476
629,0.2105,0.8014,0.00019807226479582428,1225.8354519039253,26.731157064437866
630,0.2087,0.7405,0.0001971481877898933,1373.856862937102,23.851101875305176
631,0.1998,0.6976,0.00019622615952325206,1436.436570385839,22.81200623512268
632,0.2115,0.7205,0.00019530619421471716,1326.5391836975123,24.701871156692505
633,0.1973,0.6559,0.00019438830605129152,1518.2206419331867,21.583160638809204
634,0.1991,0.7022,0.00019347250918794618,1316.352878966312,24.89302110671997
635,0.1781,0.6871,0.0001925588177474018,1330.0249948863227,24.637130975723267
636,0.1855,0.7268,0.0001916472458199105,1323.885041439632,24.751393795013428
637,0.1873,0.6759,0.00019073780746303924,1467.3941498530032,22.33074188232422
638,0.1972,0.7258,0.0001898305167014523,1535.1124802031923,21.345667123794556
639,0.1781,0.6253,0.00018892538752669584,1474.1364625078304,22.228606939315796
640,0.2032,0.8523,0.00018802243389698118,1611.080981583413,20.339138984680176
641,0.2003,0.7042,0.00018712166973697053,11.650195157173654,2812.6567459106445
642,0.1885,0.6908,0.00018622310893756132,1261.095200997983,25.983763933181763
643,0.1901,0.6970,0.00018532676535567278,1112.781340509813,29.446935176849365
644,0.1914,0.6647,0.00018443265281403186,1319.9820524868776,24.82457995414734
